2020080700,서울,"1,645",+9
2020080700,부산,177,0
2020080700,대구,"6,943",0
2020080700,인천,386,0
2020080700,광주,208,0
2020080700,대전,166,0
2020080700,울산,59,0
2020080700,세종,50,0
2020080700,경기,"1,593",+5
2020080700,강원,77,0
2020080700,충북,81,0
2020080700,충남,192,0
2020080700,전북,39,0
2020080700,전남,41,0
2020080700,경북,"1,410",+1
2020080700,경남,166,0
